playlist_id,playlist_name,track_id,track_title,track_composer,work_match,composer_match
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,3VC3fi0Iz3cV1dtsDLwoII,"Manon, Act 3 Tableau 1 Scene 4",Jules Massenet,http://data.doremus.org/expression/6332d171-6904-3256-af7d-447e5e4ce41d,http://data.doremus.org/artist/bb190de9-54d7-3e08-8ec0-d02fc701573f
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,2VxItoS2Zw3hytTbVkle85,Aniara: Act II Scene 4: Jag anar dödens skugga …,Karl-Birger Blomdahl,,http://data.doremus.org/artist/4f5f81ec-7904-3daf-8c26-dc4dceb6c5e0
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,4D7a9OjZ7WjCenCyoYTd6o,Jenufa / Act 2: Co chvila ... co chvila,Leoš Janáček,,http://data.doremus.org/artist/dfe92e96-f7ae-3669-9c6a-2f389275edc7
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,3rczjlfY4MKNVMIadbegbb,"Il trovatore, Act 4",Giuseppe Verdi,http://data.doremus.org/expression/7f072bbf-2505-3e71-ae5d-0579fcaa7ced,http://data.doremus.org/artist/b82c0771-5280-39af-ad2e-8ace2f4ebda3
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,3Xi4Hu8BcUNdUBmBjpkh20,"Die Zauberflöte, K.620 / Act 2: 'Der Hölle Rache kocht in meinem Herzen'",Wolfgang Amadeus Mozart,http://data.doremus.org/expression/9ec0e0c1-f4ac-385f-8a00-c4cf07edf746,http://data.doremus.org/artist/4802a043-23bb-3b8d-a443-4a3bd22ccc63
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,3y1RbjgLqkkJG4ufFnQKG1,"Eugene Onegin, Op.24, TH.5 / Act 1: Letter scene. 'Puskai pogilabnu ya, no pryezhde'",Pyotr Ilyich Tchaikovsky,,
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,6cBuuO6BUacsua6WC6LAaw,"Mathis Der Maler, 6th Tableau, Scene 1: Der liebste Vater, eer verstand mich (Regina/Mathis)",Paul Hindemith,http://data.doremus.org/expression/d2f209b3-47af-3f76-ab97-f9fb3c2a2f4a,http://data.doremus.org/artist/ce41b86a-08bc-3ddf-8e82-b5ba0a723836
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,11jAVzBi6jVe6iLhl0vzLk,"Kullervo, Op. 61: Act I Scene 2: Mina tahdon olla tuoksuva ja lammin kuin nuori leipa (Smith's Young Wife)",Aulis Sallinen,http://data.doremus.org/expression/08e41aec-ca6d-3b3e-8d31-292b2cfd1c2c,http://data.doremus.org/artist/cbc84e72-d872-33df-99b8-9cb8dba852b7
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,78NkLB4BpbghyGHGScMFLv,"Thomas: Act I: Soma, Soma … (Chorus, Thomas)",Einojuhani Rautavaara,http://data.doremus.org/expression/2c4c4014-ba55-34da-b36f-524218926707,http://data.doremus.org/artist/147cdee4-b013-3fd0-8ed9-b945f3e520fd
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,6TrMyihTNbTPJ8qBejNtQB,"Les Troyens: Act V, No. 38 - “Vallon Sonore”",Sir Colin Davis,,
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,49pAuEJm2xIu6vfLYP2g29,Bluebeard's Castle: VI. Fifth Door - Bluebeard's Vast and Beautiful Kingdom,Béla Bartók,,http://data.doremus.org/artist/3f96eea4-90fa-3ce5-bc52-ebd4965b0792
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,1AYBkVyiXRRGKjOmBStqLZ,Les Huguenots,Giacomo Meyerbeer,http://data.doremus.org/expression/2e3c0014-f49e-3b20-809e-ede1a0411927,http://data.doremus.org/artist/8a1dfa43-f10d-3102-85bb-f6987d92d788
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,4L67mAp4vqOiYVZ2eS7HE3,Faust,Charles Gounod,http://data.doremus.org/expression/518ae66f-5f5c-3a32-9e90-3292506fde1d,http://data.doremus.org/artist/180755b4-2997-3fb4-8588-2ad68339ce6b
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,0p1dqz6ZyL3kGDzlmgJypl,L'Amour de loin: Premier acte. Deuxième tableau : Le Pèlerin. Le Pèlerin : 'Peut-être bien qu'elle n'existe pas',Kaija Saariaho,http://data.doremus.org/expression/f24f5cca-855d-333c-99eb-d54bfdaacca7,http://data.doremus.org/artist/920ba0aa-31c1-3950-8e09-666a033d7e25
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,5LtpsvfOBVOywy3DUhNPAC,"Lakmé / Act 1: 'Viens, Mallika, ... Dôme épais'",Léo Delibes,,http://data.doremus.org/artist/550348ea-82c1-3823-8f89-036fe612b4ea
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,6whPzZ71hFTyX3Tw803qgL,"Falstaff: Act III, part 2 - “Dal labbro il canto estasiato vola”",Sir Colin Davis,,
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,09P0pg2kSumSWT45Mt6gec,Porgy and Bess / Act 1: 'Summertime',George Gershwin,http://data.doremus.org/expression/05797167-1058-33eb-bd9c-392bf3162be5,http://data.doremus.org/artist/5b2ec204-a456-3aa2-8ac7-25305464add8
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,09jDBvTUEc36D1AJSjuhff,"Lady Macbeth of Mtsensk District / Act 1: Akh, ne spítsya ból'se, popróbuyu",Dmitri Shostakovich,http://data.doremus.org/expression/856ddf27-4247-3448-ab3f-e3754ee513db,http://data.doremus.org/artist/434764e7-d309-3e4a-b745-32e51891c80c
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,1zKQKNPDDsyXKZOM1u70dC,"Giulio Cesare in Egitto, HWV 17 (Sung in English): Act III Scene 1: Flow, my tears (Cleopatra)",George Frideric Handel,http://data.doremus.org/expression/e326d2f4-afbb-3d9c-bb8a-d30d7476a2a6,http://data.doremus.org/artist/ed7eb4d4-1e91-3a02-8e07-cbf857031127
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,4XDXB2H7R1Y9KmPk6i8BDY,"The Turn of the Screw, Op. 54, Act 1 Scene 4",Benjamin Britten,http://data.doremus.org/expression/1ef1740e-7bec-39bf-a6f6-be6fb97bd5bf,http://data.doremus.org/artist/c23f132e-5813-39f5-aeaa-106738ff9123
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,2LNFlLZW1tug0TS6xGEVIt,"Lohengrin: Act III Scene 3: Tale of the Grail: In fernem Land, unnahbar euren Schritten …(Lohengrin, The King, Men, Women)",Richard Wagner,http://data.doremus.org/expression/784e4581-dd8e-3110-b052-4526f9c0025c,http://data.doremus.org/artist/34943da5-d068-3ada-bd4d-3db0c66c8a7d
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,5AS3cYrpHIKpRvFzmUHmqU,"Tannhäuser - Paris Version / Act 3: 'O du, mein holder Abendstern'",Richard Wagner,http://data.doremus.org/expression/5cfd73ee-28ef-3c39-9b9a-b858bc13c059,http://data.doremus.org/artist/34943da5-d068-3ada-bd4d-3db0c66c8a7d
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,44uersaizd3Z6fjXUcGlw9,"Peter Grimes, Op. 13: Act III Scene II: Grimes! (Voices, Peter)",Benjamin Britten,,http://data.doremus.org/artist/c23f132e-5813-39f5-aeaa-106738ff9123
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,0EMu1YAyF7smLIDJ1VvQmN,"The Midsummer Marriage, Act III: (After the She Ancient returns up stage) (orchestra), 'Fire in summer' (chorus)",Michael Tippett,http://data.doremus.org/expression/f64fad90-fc4d-3827-99a2-185052f82ac6,http://data.doremus.org/artist/3ff81c97-097d-3bb7-876d-88b2de3caf44
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,1obP7HZZhatjkyNDqbRxUa,"Palestrina, WoO17, Pt. 3, Scene 1: Wie lange sie bleiben (Choristers/Palestrina/Ighino)",Hans Pfitzner,http://data.doremus.org/expression/187eaf8e-a048-33aa-94dd-8edf3a328721,http://data.doremus.org/artist/33e7c30d-fbf0-306c-8933-62926aef1bfd
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,4ovqHepI2onDrvaFifmlok,"Le Nozze di Figaro, K. 492: Atto terzo. Scene 9 & 10. N.21 Duettino Susanna, La Contessa 'Su l'aria...'",Wolfgang Amadeus Mozart,http://data.doremus.org/expression/ada2cef0-c1a0-3c60-932e-c19d687380d8,http://data.doremus.org/artist/4802a043-23bb-3b8d-a443-4a3bd22ccc63
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,1nRIjsw3aKbIYu3pOrHSUp,"Der Rosenkavalier (2001 - Remaster), Act III: Marie Theres'!...Hab'mir's gelobt (Sophie/Octavian/Marschallin)",Richard Strauss,http://data.doremus.org/expression/612f3d7f-f588-3710-af3a-d8fe2244feae,http://data.doremus.org/artist/157157ef-1cb3-3fc7-a4f7-2531989fc942
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,2Yi7qbnLkyfgLNjscJt5dU,"Orfeo ed Euridice: 'Act III, Scene 1, Orfeo: Che farò senza Euridice? '",Christoph Willibald Gluck,,http://data.doremus.org/artist/4e0b38a1-a340-3888-9cfd-30889f019ed0
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,3fV6APEszzlsc21iJKuEPw,The Rake's Progress / Act 1 / Scene 3: 'No word from Tom',Igor Stravinsky,,http://data.doremus.org/artist/1f1c9292-087a-3ac7-b854-84e213e69dc6
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,5qMrDH1pbfgDcLU3dH3B0j,"Dido and Aeneas, Z.626 / Act 3: 'Thy Hand Belinda - When I Am Laid In Earth'",Henry Purcell,http://data.doremus.org/expression/86f25f8c-c070-3a51-ba40-637f211660f9,http://data.doremus.org/artist/16c2e858-d298-3584-9c5f-49e02cebdc44
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,43dsFFyq7JYPN8SJygpweE,"Pelléas et Mélisande, L.88 / Act 3: 'Mes longs cheveux descendent'",Claude Debussy,http://data.doremus.org/expression/c0fe724f-8c61-3448-b714-64da13c89737,http://data.doremus.org/artist/bcf39e82-e208-3049-b550-1feaae6071a6
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,1jk1eEBDeuIuvuIbKmnhMI,"Salome, Op.54 / Scene 4: 'Ah! Ich habe deinen Mund geküsst, Jochanaan'",Richard Strauss,http://data.doremus.org/expression/01fbd56c-4d24-319c-88c4-d1841a2e0676,http://data.doremus.org/artist/157157ef-1cb3-3fc7-a4f7-2531989fc942
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,2Z088O7SZC87DBKZvChCFi,"Idomeneo: Atto II, sc.2. No.11 Aria Ilia 'Se il padre perdei'",Wolfgang Amadeus Mozart,http://data.doremus.org/expression/01affe1f-f382-3854-9c58-ccb9ad5a27d1,http://data.doremus.org/artist/4802a043-23bb-3b8d-a443-4a3bd22ccc63
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,72WfkUI9gFPplj31KxHRfc,Der fliegende Hollander: Act II Scene 4: Johohoe! Traft ihr das Schiff im Meere an (Senta),Richard Wagner,http://data.doremus.org/expression/ab212ece-89f6-3917-a152-dabdd469c990,http://data.doremus.org/artist/34943da5-d068-3ada-bd4d-3db0c66c8a7d
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,4gSReSG7whtyRzI2pEHNeE,"Betrothal in a Monastery, Op. 86, Act I, Tableau 1, Scene 8: 'Друзья, уходите'",Sergei Prokofiev,,http://data.doremus.org/artist/b9a0725b-a889-3bb5-bd0a-baff90ca27e3
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,0ye6BcI9xR5fEVDiFVE77X,"Dead Man Walking, Act I: Scene 2 - The drive to Angola State Prison: This journey (Sister Helen)",Jake Heggie,http://data.doremus.org/expression/5ddfa589-8c2f-399f-b91e-f9150d17ce14,http://data.doremus.org/artist/a0993970-cd05-3129-adc0-5607404105e1
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,1FedEIGRWkQPmveLJLoLmO,Boris Godounov - Moussorgsky after Pushkin and Karamazin/Version 1872 - Prologue - Picture 2: Long live Tsar Boris Feodorovich,Modest Mussorgsky,,
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,6RuqArvzxOB22IZk5IA086,"Die Meistersinger von Nürnberg, WWV 96 / Act 3: 'Selig, wie die Sonne'",Richard Wagner,,http://data.doremus.org/artist/34943da5-d068-3ada-bd4d-3db0c66c8a7d
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,54CyOWtY4JUNB2OSNct0js,"Pique dame, Op. 68, TH 10, Act III: Act III Scene 6: Uzh polnoch blizitsya - Akh! Istomilas ya gorem (Lisa)",Pyotr Ilyich Tchaikovsky,,
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,7zmvpWFzdzbsDBu8w3KD10,"Rigoletto / Act 3: Bella figlia dell'amore (Duca, Maddalena, Gilda, Rigoletto)",Giuseppe Verdi,,http://data.doremus.org/artist/b82c0771-5280-39af-ad2e-8ace2f4ebda3
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,5MoApPX2vNibcMz1LFZIhd,King Roger: A/Roxana! jej spiew! (King Roger/Roxana/Edrisi/Chorus),Karol Szymanowski,http://data.doremus.org/expression/ad0ac072-9657-3584-81d0-3de94e0e4fcb,http://data.doremus.org/artist/97f529e5-c876-3411-b8dc-2cd206262c96
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,0lFd90J9tvVKMtaRc0MIom,"Monteverdi: L'Orfeo, SV 318, Act 2: 'Possente spirto' (Orfeo)",Alessandro Striggio,,http://data.doremus.org/artist/4aa5c720-134b-33ea-b951-08979f890fa7
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,4NvyzMLVOh0wMdgBhoh3ri,"Parsifal: Act II, Scene X, 'Amfortas! Die Wunde! Die Wunde!'",Richard Wagner,http://data.doremus.org/expression/6e9ae894-15f0-303d-9793-0eb1dbf22c2b,http://data.doremus.org/artist/34943da5-d068-3ada-bd4d-3db0c66c8a7d
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,3cwa2szlmPKqZe2V6ZQcGL,"Guillaume Tell, Act 3 Scene 3",Gioachino Rossini,http://data.doremus.org/expression/70a10cb6-7ead-3ecd-8216-3391054806c0,http://data.doremus.org/artist/c5d5735c-1095-3ed4-a20f-1208ab9567f9
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,1dkecHBEZgIJuUn7B3dv86,"Tjenerindens Fortaelling (The Handmaid's Tale): Act I Scene 8: Offred's Bedroom (Lydia, The Double, Luke, Offred)",Susanne Resmark,,
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,6iO4Ax0TvdY0lxt56bcOAX,Der Freischütz,Carl Maria von Weber,http://data.doremus.org/expression/6f9d1a91-dd7d-3d73-975c-f12920f20c6d,http://data.doremus.org/artist/8000025a-e885-3177-99b3-300707faaad7
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,4WFi96e4uIj8vSbbhTnbYt,"Resurrection, Act: Act: Hymn of Satisfaction (Quartet, 4 Surgeons)",Peter Maxwell Davies,,http://data.doremus.org/artist/14ca60a4-8699-333f-bc20-6c98a29f1898
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,4fIx0q4mrpO6Q2FVspeLCr,Die lustige Witwe (The Merry Widow) (2000 - Remaster): XIV. Lippen schweigen (Danilo/Hanna),Franz Lehár,,http://data.doremus.org/artist/58e9f4f0-dc73-3a54-ade5-d37b3b060740
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,5H7BnlojvfoYDTsaWGEsly,Scene 6,Louis Andriessen,,http://data.doremus.org/artist/fc3b58d5-78b3-312b-b51f-b59c8569a741
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,1ik2k8SmRDhagwZMmhc9YH,"Pagliacci / Act 2: 'No, Pagliaccio non son'",Ruggero Leoncavallo,,http://data.doremus.org/artist/08499468-c1b5-35d2-958f-134bc11c9c7a
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,0o0pQcnYkgVZqOpysTAzl9,Don Carlo - Highlights (1986 Digital Remaster): Scena e romanza 'Fontainbleu! Foresta immensa e solitaria' (Carlo),Giuseppe Verdi,http://data.doremus.org/expression/5ebacd75-bf31-330d-9438-8b6630ce14c0,http://data.doremus.org/artist/b82c0771-5280-39af-ad2e-8ace2f4ebda3
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,5atN6rqRpto2ag16d5aq91,"Lear: Part II Scene 6: Mein lieber Vater! (Cordelia, Lear)",Aribert Reimann,http://data.doremus.org/expression/ff004543-76c6-387f-8c35-878f1a1690dc,http://data.doremus.org/artist/2324d23e-7422-3284-8a85-3cd7d1a56b1b
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,3KQA5GR0LfjSnuw6pNvzDx,"Saint Francois D'Assise / Deuxième Acte: Dieu te donne sa paix, ô bon Frère! (l'Ange, Frère Bernard)",Olivier Messiaen,,http://data.doremus.org/artist/0967bc95-6977-3863-aca4-fc197b65d06c
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,51OodH4xrBAOKtLZkiJ7wQ,Otello / Act 1: Già nella notte densa (Love Duet),Giuseppe Verdi,,http://data.doremus.org/artist/b82c0771-5280-39af-ad2e-8ace2f4ebda3
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,5krfEQEoWdLo78EvVzWslg,"Elektra, Op.58, TrV 223: 'Allein! Weh, ganz allein.'",Richard Strauss,http://data.doremus.org/expression/4c47d9df-c887-39c5-8f27-5594e6a5e74f,http://data.doremus.org/artist/157157ef-1cb3-3fc7-a4f7-2531989fc942
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,1bqrhbmSzItIFGal27ErSU,"Tosca / Act 2: 'Vissi d'arte, vissi d'amore'",Giacomo Puccini,,http://data.doremus.org/artist/5bcd515f-354f-30f8-ae0a-c42b65536d9f
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,4WNhmBlOHP4IBieWlWLAVz,Wozzeck / Act 3: Scene 2: Forest Path By A Pool. 'Dort links geht's in die Stadt',Alban Berg,,http://data.doremus.org/artist/7de07efb-0df7-3ff0-94c5-1e13b3a396e5
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,7eo3RYT3Hn2G2L3lKwijua,"L'heure espagnole, Comédie en un acte, M.52 - Poème de Franc-Nohain: Oh! la pitoyable aventure! (Scenes XVII-XIX)",Maurice Ravel,http://data.doremus.org/expression/2871848a-f616-3364-9f9f-f74445663752,http://data.doremus.org/artist/1b1205f9-b99a-3bb8-ba77-256689af2e00
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,1Add5yTZ7CGHRX1vxuj6EQ,Atto secondo: Scena VII,Salvatore Sciarrino,,http://data.doremus.org/artist/8e5a7550-f60c-32dd-95a0-dcb11b2c84e4
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,21xDAmPAhhz47uKqOwZUBP,"A Village Romeo and Juliet - Music drama in six scenes from Gottfried Keller's novel, Scene IV. Interior of Marti's house: Ah, the darkness has come (Vrenchen, Sali)",Frederick Delius,http://data.doremus.org/expression/12719758-7235-3661-a444-f011eb44193f,http://data.doremus.org/artist/f92bcc45-052e-342d-a00b-1b7cdbd89828
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,3DzGacy3bpD2cu6RSkrzLj,"War and Peace, Op. 91: Voyna i mir (War and Peace), Op. 91: Scene 1: Svetlaje vesenneje nebo",Sergei Prokofiev,,http://data.doremus.org/artist/b9a0725b-a889-3bb5-bd0a-baff90ca27e3
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,0NebEanbhd56GkXa50TR5E,Hary Janos: N°29 Air de Háry,Zoltán Kodály,http://data.doremus.org/expression/a1c66075-3e52-3c7b-a7c6-4279aebd049f,http://data.doremus.org/artist/c816ecb6-501e-35a9-9655-549d991afbc0
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,0hpa9TlngvM5ODZDE2epdI,Aida / Act 2: Marcia,Giuseppe Verdi,,http://data.doremus.org/artist/b82c0771-5280-39af-ad2e-8ace2f4ebda3
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,02IWJyjJCHXnd4ZBJzum6P,Twice Through the Heart: No. 3. Love,Mark-Anthony Turnage,,http://data.doremus.org/artist/bf9d68e9-cf87-3272-8bf3-c3f65eef5351
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,54cfPjBAIjMcbTNhamfBty,"La serva padrona: Intermezzo I: Aria: Stizzoso, mio stizzoso, voi fate il borioso (Serpina)",Giovanni Battista Pergolesi,http://data.doremus.org/expression/49d885ba-4921-32f6-b384-976824fd298c,http://data.doremus.org/artist/6bbf9ece-1902-30cf-b911-c973bc80f5ac
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,36NPYwniSKwjf04hVDKcS7,"Intolleranza 1960 (Sung in German): Act I Scene 5: Die Folterung (Tortured Emigrants, Voice of Sartre)",Luigi Nono,,http://data.doremus.org/artist/c099c8d9-722e-3311-96ab-3a7f8b8470c7
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,6bnDla4VOr2JBtyK3AeZEJ,Fidelio op.72 - Edited Helga Lühning & Robert Didio / Act 1: O welche Lust,Ludwig van Beethoven,http://data.doremus.org/expression/f4d27425-e8da-3cac-a518-03c9e6362b88,http://data.doremus.org/artist/6963af5e-b126-3d40-a84b-97e0b78f5452
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,0YE9LKaMhIt7qeMjk9oDbB,Lulu: Act I: Uber die liesse sich freilich eine interessante Oper schreibe,Alban Berg,http://data.doremus.org/expression/0a87bc4c-38ad-3439-a4a6-06a3248c2f9e,http://data.doremus.org/artist/7de07efb-0df7-3ff0-94c5-1e13b3a396e5
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,3bnsBfPcpsCT60fs7R2M02,La Bohème / Act 1: 'Sì. Mi chiamano Mimì' - Live,Giacomo Puccini,,http://data.doremus.org/artist/5bcd515f-354f-30f8-ae0a-c42b65536d9f
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,6eGrI7OrtT1JJPRTM08ppo,Act 1 sc iv: Strohmian!,Christopher Ventris,,
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,4uxvvTbmuTKJky7w2LVXTW,"Don Giovanni, ossia Il dissoluto punito, K.527 / Act 2: 'Don Giovanni, a cenar teco m'invitasti'",Wolfgang Amadeus Mozart,http://data.doremus.org/expression/da23dfd4-5b9c-3fe5-a25a-641d2138d71d,http://data.doremus.org/artist/4802a043-23bb-3b8d-a443-4a3bd22ccc63
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,5EP9j9Ap5JpTSHoA1lcOJx,"The Consul: Act I Scene 2: Next. Yes … What can I do for you? (Secretary, Mr Kofner)",Gian Carlo Menotti,http://data.doremus.org/expression/13121e14-dfea-32ff-88bd-a5e4e680066a,http://data.doremus.org/artist/22f3a968-4ffc-32fa-a406-8443536df5e5
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,3Q2lFY6TyuBibeWPfpliw0,"Le Grand Macabre: Akt I - Dies irae, dies illa",György Ligeti,http://data.doremus.org/expression/fb3f322a-7692-354b-9b74-219fd389b19f,http://data.doremus.org/artist/06362f05-8225-3431-ad18-32075bcf5d73
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,2W7o0LVM6OYWbBaPriviTJ,Greek - Act 2: Scene 1b (Love Aria),Mark-Anthony Turnage,http://data.doremus.org/expression/ae117f77-4d04-3ad6-93d3-cc3405641e80,http://data.doremus.org/artist/bf9d68e9-cf87-3272-8bf3-c3f65eef5351
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,4JPRJHDWLftS6n3u4Zcpf6,Punch and Judy: Toccata I B,Harrison Birtwistle,,http://data.doremus.org/artist/697c2ff2-e9ca-3d24-bbe5-23de149354c8
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,3QUShBbj1UqfpwElf4C2Ol,Troilus and Cressida: Act II Scene 2: The Storm,William Walton,http://data.doremus.org/expression/e22a4b59-18df-3e1c-8a34-0c70e63772cd,http://data.doremus.org/artist/8e94bb94-19ee-3247-9795-b956f2244b9e
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,7lJWM5iDwWvRS3sACcQSO5,"Moses und Aron, Act I Scene 2: Act I Scene 2: Du Sohn meiner Vater … (Son of my fathers … ) (Aaron, Moses)",Arnold Schoenberg,http://data.doremus.org/expression/b0b9ef6c-31d9-325d-bd1d-15cfa8954a18,http://data.doremus.org/artist/4f0d5849-995f-3b9a-99ca-d597d79ae095
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,54KB2z5zVDiC4U6Nn7L1OX,"Powder Her Face (an Opera in two acts) Op.14, ACT I, Scene 5: Nineteen fifty-three: Is Daddy squiffy?",Thomas Adès,http://data.doremus.org/expression/f27bc801-f43b-38f9-a1c7-c7a7c3ee5c5c,http://data.doremus.org/artist/42eb3a35-235a-3062-bc93-0c6147e8ccc3
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,4ug5ayQ3HypdIZ93uALBOp,"Cavalleria rusticana: 'Voi lo sapete, o mamma'",Pietro Mascagni,http://data.doremus.org/expression/b9d5014e-190d-38ee-90ac-e49e8326f801,http://data.doremus.org/artist/0c6af080-58a6-3777-ba6e-becbb00069b9
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,32FTr9lFTv5fj4ITjJYkiF,Scenes From 'Elegy For Young Lovers' - German Version By L. Landgraf With The Collaboration Of W. Schachteli & H.W. Henze: Ah! Schnee fällt aufs Blütenmeer,Hans Werner Henze,,http://data.doremus.org/artist/d32d46f5-2faf-3575-a06a-096b582a3ef1
37i9dQZF1DWVfS4Cdd3PNf,Opera 100: Spotify Picks,1P4KspWzI9n8LhhpOxqZju,Die Dreigroschenoper: Moritat von Mackie Messer,Kurt Weill,http://data.doremus.org/expression/7ba97606-56c2-321c-9703-9aa617bfe395,http://data.doremus.org/artist/55cf22c5-ba2f-3e63-9004-d8eed4b9854b
37i9dQZF1DWW97v8hMjYEZ,Classical World: Spain,0m1nzO14qaVyxmPjnX1fot,Recuerdos de la Alhambra,Francisco Tárrega,http://data.doremus.org/expression/b89213f6-bdb9-37a8-ba7a-7bf507d1593a,http://data.doremus.org/artist/f146b700-a150-3e31-a67d-70a2d41ca53f
